time (s) - Measured	Pitch (deg) - Measured
0.725	-10.2832
0.73	-10.5469
0.735	-10.6348
0.74	-10.7227
0.745	-10.8105
0.75	-10.8984
0.755	-10.9863
0.76	-11.1621
0.765	-11.25
0.77	-11.3379
0.775	-11.5137
0.78	-11.6016
0.785	-11.6895
0.79	-11.8652
0.795	-11.9531
0.8	-11.9531
0.805	-12.2168
0.81	-12.3047
0.815	-12.4805
0.82	-12.5684
0.825	-12.6562
0.83	-12.832
0.835	-12.9199
0.84	-13.0078
0.845	-13.1836
0.85	-13.2715
0.855	-13.3594
0.86	-13.623
0.865	-13.7109
0.87	-13.7988
0.875	-13.9746
0.88	-14.0625
0.885	-14.1504
0.89	-14.3262
0.895	-14.4141
0.9	-14.5898
0.905	-14.6777
0.91	-14.6777
0.915	-14.8535
0.92	-14.9414
0.925	-15.0293
0.93	-15.1172
0.935	-15.2051
0.94	-15.293
0.945	-15.4687
0.95	-15.4687
0.955	-15.5566
0.96	-15.7324
0.965	-15.8203
0.97	-15.9961
0.975	-16.084
0.98	-16.084
0.985	-16.2598
0.99	-16.3477
0.995	-16.3477
1	-16.5234
1.005	-16.5234
1.01	-16.6992
1.015	-16.7871
1.02	-16.7871
1.025	-16.9629
1.03	-17.0508
1.035	-17.1387
1.04	-17.2266
1.045	-17.3145
1.05	-17.3145
1.055	-17.4023
1.06	-17.4023
1.065	-17.4902
1.07	-17.5781
1.075	-17.666
1.08	-17.666
1.085	-17.8418
1.09	-17.8418
1.095	-17.9297
1.1	-17.9297
1.105	-17.9297
1.11	-18.0176
1.115	-18.1055
1.12	-18.1055
1.125	-18.1934
1.13	-18.1934
1.135	-18.2813
1.14	-18.2813
1.145	-18.2813
1.15	-18.2813
1.155	-18.3691
1.16	-18.3691
1.165	-18.3691
1.17	-18.3691
1.175	-18.3691
1.18	-18.3691
1.185	-18.3691
1.19	-18.3691
1.195	-18.3691
1.2	-18.3691
1.205	-18.3691
1.21	-18.3691
1.215	-18.3691
1.22	-18.2813
1.225	-18.2813
1.23	-18.2813
1.235	-18.2813
1.24	-18.1934
1.245	-18.1934
1.25	-18.1934
1.255	-18.1055
1.26	-18.1055
1.265	-18.0176
1.27	-18.0176
1.275	-17.9297
1.28	-17.9297
1.285	-17.8418
1.29	-17.8418
1.295	-17.7539
1.3	-17.7539
1.305	-17.666
1.31	-17.5781
1.315	-17.4902
1.32	-17.4023
1.325	-17.3145
1.33	-17.1387
1.335	-17.1387
1.34	-17.0508
1.345	-16.7871
1.35	-16.6992
1.355	-16.6113
1.36	-16.1719
1.365	-16.084
1.37	-15.9961
1.375	-15.6445
1.38	-15.5566
1.385	-15.4687
1.39	-15.1172
1.395	-14.9414
1.4	-14.7656
1.405	-14.5898
1.41	-14.502
1.415	-14.0625
1.42	-13.9746
1.425	-13.8867
1.43	-13.5352
1.435	-13.4473
1.44	-13.2715
1.445	-12.832
1.45	-12.7441
1.455	-12.5684
1.46	-12.1289
1.465	-12.041
1.47	-11.8652
1.475	-11.6016
1.48	-11.4258
1.485	-11.25
1.49	-10.9863
1.495	-10.8105
1.5	-10.3711
1.505	-10.1953
1.51	-10.1074
1.515	-9.49219
1.52	-9.31641
1.525	-8.96484
1.53	-8.78906
1.535	-8.61328
1.54	-8.34961
1.545	-8.26172
1.55	-8.08594
1.555	-7.73437
1.56	-7.55859
1.565	-7.38281
1.57	-7.03125
1.575	-6.94336
1.58	-6.76758
1.585	-6.5918
1.59	-6.41602
1.595	-6.32812
1.6	-5.97656
1.605	-5.88867
1.61	-5.53711
1.615	-5.44922
1.62	-5.27344
1.625	-4.92188
1.63	-4.83398
1.635	-4.74609
1.64	-4.57031
1.645	-4.39453
1.65	-4.30664
1.655	-4.13086
1.66	-4.04297
1.665	-3.7793
1.67	-3.69141
1.675	-3.60352
1.68	-3.42773
1.685	-3.33984
1.69	-3.16406
1.695	-2.98828
1.7	-2.90039
1.705	-2.8125
1.71	-2.63672
1.715	-2.54883
1.72	-2.46094
1.725	-2.28516
1.73	-2.19727
1.735	-1.93359
1.74	-1.93359
1.745	-1.75781
1.75	-1.58203
1.755	-1.58203
1.76	-1.49414
1.765	-1.31836
1.77	-1.23047
1.775	-1.14258
1.78	-0.966797
1.785	-0.878906
1.79	-0.878906
1.795	-0.703125
1.8	-0.615234
1.805	-0.527344
1.81	-0.351562
1.815	-0.263672
1.82	0
1.825	0.0878906
1.83	0.0878906
1.835	0.439453
1.84	0.527344
1.845	0.615234
1.85	0.878906
1.855	0.966797
1.86	1.05469
1.865	1.31836
1.87	1.40625
1.875	1.49414
1.88	1.75781
1.885	1.8457
1.89	2.02148
1.895	2.10938
1.9	2.10938
1.905	2.28516
1.91	2.37305
1.915	2.46094
1.92	2.63672
1.925	2.72461
1.93	2.8125
1.935	3.07617
1.94	3.16406
1.945	3.25195
1.95	3.51563
1.955	3.60352
1.96	3.69141
1.965	3.86719
1.97	3.95508
1.975	4.13086
1.98	4.21875
1.985	4.21875
1.99	4.39453
1.995	4.48242
2	4.57031
2.005	4.74609
2.01	4.83398
2.015	4.92188
2.02	5.09766
2.025	5.18555
2.03	5.27344
2.035	5.36133
2.04	5.53711
2.045	5.625
2.05	5.71289
2.055	5.80078
2.06	5.97656
2.065	6.06445
2.07	6.15234
2.075	6.32812
2.08	6.32812
2.085	6.41602
2.09	6.5918
2.095	6.67969
2.1	6.76758
2.105	6.94336
2.11	7.03125
2.115	7.03125
2.12	7.20703
2.125	7.29492
2.13	7.29492
2.135	7.4707
2.14	7.4707
2.145	7.55859
2.15	7.64648
2.155	7.73437
2.16	7.91016
2.165	7.99805
2.17	8.08594
2.175	8.17383
2.18	8.17383
2.185	8.26172
2.19	8.34961
2.195	8.34961
2.2	8.52539
2.205	8.52539
2.21	8.61328
2.215	8.70117
2.22	8.70117
2.225	8.78906
2.23	8.87695
2.235	8.96484
2.24	9.05273
2.245	9.14063
2.25	9.14063
2.255	9.22852
2.26	9.22852
2.265	9.31641
2.27	9.31641
2.275	9.4043
2.28	9.4043
2.285	9.58008
2.29	9.58008
2.295	9.58008
2.3	9.66797
2.305	9.75586
2.31	9.84375
2.315	9.84375
2.32	9.93164
2.325	10.0195
2.33	10.1074
2.335	10.1074
2.34	10.1953
2.345	10.1953
2.35	10.1953
2.355	10.2832
2.36	10.3711
2.365	10.3711
2.37	10.459
2.375	10.5469
2.38	10.5469
2.385	10.6348
2.39	10.6348
2.395	10.7227
2.4	10.7227
2.405	10.7227
2.41	10.7227
2.415	10.7227
2.42	10.7227
2.425	10.8105
2.43	10.8105
2.435	10.8105
2.44	10.8984
2.445	10.8984
2.45	10.9863
2.455	10.9863
2.46	11.0742
2.465	11.0742
2.47	11.0742
2.475	11.1621
2.48	11.1621
2.485	11.1621
2.49	11.1621
2.495	11.25
2.5	11.25
2.505	11.25
2.51	11.25
2.515	11.25
2.52	11.3379
2.525	11.3379
2.53	11.4258
2.535	11.4258
2.54	11.4258
2.545	11.4258
2.55	11.4258
2.555	11.4258
2.56	11.4258
2.565	11.4258
2.57	11.4258
2.575	11.5137
2.58	11.5137
2.585	11.5137
2.59	11.5137
2.595	11.6016
2.6	11.6016
2.605	11.6016
2.61	11.6016
2.615	11.6016
2.62	11.6016
2.625	11.6016
2.63	11.6016
2.635	11.6016
2.64	11.6016
2.645	11.6016
2.65	11.6016
2.655	11.6016
2.66	11.6016
2.665	11.6016
2.67	11.6016
2.675	11.6895
2.68	11.6895
2.685	11.6895
2.69	11.6895
2.695	11.6895
2.7	11.6895
2.705	11.6895
2.71	11.6895
2.715	11.6895
2.72	11.6895
2.725	11.6895
2.73	11.6895
2.735	11.6895
2.74	11.6016
2.745	11.6895
2.75	11.6016
2.755	11.6016
2.76	11.6895
2.765	11.6895
2.77	11.6895
2.775	11.6895
2.78	11.6895
2.785	11.6016
2.79	11.6016
2.795	11.6895
2.8	11.6016
2.805	11.6016
2.81	11.6016
2.815	11.6016
2.82	11.6016
2.825	11.6016
2.83	11.6016
2.835	11.6016
2.84	11.6016
2.845	11.6016
2.85	11.6016
2.855	11.5137
2.86	11.5137
2.865	11.5137
2.87	11.5137
2.875	11.5137
2.88	11.5137
2.885	11.5137
2.89	11.4258
2.895	11.4258
2.9	11.4258
2.905	11.4258
2.91	11.4258
2.915	11.4258
2.92	11.4258
2.925	11.4258
2.93	11.4258
2.935	11.4258
2.94	11.4258
2.945	11.4258
2.95	11.3379
2.955	11.3379
2.96	11.3379
2.965	11.3379
2.97	11.25
2.975	11.25
2.98	11.25
2.985	11.25
2.99	11.25
2.995	11.25
3	11.25
3.005	11.1621
3.01	11.1621
3.015	11.1621
3.02	11.1621
3.025	11.1621
3.03	11.1621
3.035	11.1621
3.04	11.0742
3.045	11.0742
3.05	11.0742
3.055	11.0742
3.06	10.9863
3.065	10.9863
3.07	10.9863
3.075	10.9863
3.08	10.9863
3.085	10.8984
3.09	10.9863
3.095	10.9863
3.1	10.8984
3.105	10.8984
3.11	10.8984
3.115	10.8984
3.12	10.8984
3.125	10.8984
3.13	10.8105
3.135	10.8105
3.14	10.8105
3.145	10.8105
3.15	10.8105
3.155	10.8105
3.16	10.7227
3.165	10.8105
3.17	10.7227
3.175	10.7227
3.18	10.7227
3.185	10.7227
3.19	10.7227
3.195	10.7227
3.2	10.6348
3.205	10.6348
3.21	10.6348
3.215	10.6348
3.22	10.6348
3.225	10.6348
3.23	10.5469
3.235	10.5469
3.24	10.6348
3.245	10.5469
3.25	10.5469
3.255	10.5469
3.26	10.5469
3.265	10.5469
3.27	10.5469
3.275	10.5469
3.28	10.5469
3.285	10.459
3.29	10.459
3.295	10.459
3.3	10.3711
3.305	10.3711
3.31	10.3711
3.315	10.3711
3.32	10.3711
3.325	10.3711
3.33	10.3711
3.335	10.3711
3.34	10.3711
3.345	10.3711
3.35	10.3711
3.355	10.3711
3.36	10.2832
3.365	10.2832
3.37	10.2832
3.375	10.1953
3.38	10.1953
3.385	10.1953
3.39	10.1953
3.395	10.1953
3.4	10.1953
3.405	10.1953
3.41	10.1074
3.415	10.1074
3.42	10.1074
3.425	10.1074
3.43	10.1074
3.435	10.1074
3.44	10.0195
3.445	10.0195
3.45	10.0195
3.455	10.0195
3.46	10.0195
3.465	9.93164
3.47	9.93164
3.475	9.93164
3.48	9.93164
3.485	9.84375
3.49	9.84375
3.495	9.84375
3.5	9.75586
3.505	9.75586
3.51	9.75586
3.515	9.75586
3.52	9.66797
3.525	9.66797
3.53	9.66797
3.535	9.58008
3.54	9.58008
3.545	9.49219
3.55	9.49219
3.555	9.49219
3.56	9.49219
3.565	9.49219
3.57	9.4043
3.575	9.4043
3.58	9.4043
3.585	9.4043
3.59	9.31641
3.595	9.31641
3.6	9.31641
3.605	9.31641
3.61	9.22852
3.615	9.22852
3.62	9.22852
3.625	9.22852
3.63	9.22852
3.635	9.22852
3.64	9.14063
3.645	9.14063
3.65	9.14063
3.655	9.05273
3.66	9.05273
3.665	9.05273
3.67	9.05273
3.675	9.05273
3.68	8.96484
3.685	8.96484
3.69	8.87695
3.695	8.87695
3.7	8.78906
3.705	8.78906
3.71	8.78906
3.715	8.78906
3.72	8.78906
3.725	8.70117
3.73	8.70117
3.735	8.70117
3.74	8.70117
3.745	8.70117
3.75	8.61328
3.755	8.61328
3.76	8.61328
3.765	8.61328
3.77	8.61328
3.775	8.52539
3.78	8.52539
3.785	8.52539
3.79	8.4375
3.795	8.4375
3.8	8.4375
3.805	8.4375
3.81	8.4375
3.815	8.4375
3.82	8.34961
3.825	8.34961
3.83	8.34961
3.835	8.34961
3.84	8.34961
3.845	8.34961
3.85	8.34961
3.855	8.26172
3.86	8.26172
3.865	8.26172
3.87	8.26172
3.875	8.26172
3.88	8.26172
3.885	8.26172
3.89	8.17383
3.895	8.17383
3.9	8.17383
3.905	8.08594
3.91	8.08594
3.915	8.08594
3.92	8.08594
3.925	8.08594
3.93	8.08594
3.935	8.08594
3.94	8.08594
3.945	8.08594
3.95	7.99805
3.955	7.99805
3.96	7.99805
3.965	7.99805
3.97	7.99805
3.975	7.99805
3.98	7.91016
3.985	7.91016
3.99	7.91016
3.995	7.91016
4	7.82227
4.005	7.82227
4.01	7.82227
4.015	7.82227
4.02	7.82227
4.025	7.73437
4.03	7.73437
4.035	7.73437
4.04	7.73437
4.045	7.73437
4.05	7.73437
4.055	7.73437
4.06	7.73437
4.065	7.64648
4.07	7.64648
4.075	7.64648
4.08	7.55859
4.085	7.55859
4.09	7.55859
4.095	7.55859
4.1	7.55859
4.105	7.55859
4.11	7.55859
4.115	7.4707
4.12	7.55859
4.125	7.55859
4.13	7.4707
4.135	7.4707
4.14	7.4707
4.145	7.4707
4.15	7.38281
4.155	7.38281
4.16	7.38281
4.165	7.38281
4.17	7.38281
4.175	7.29492
4.18	7.29492
4.185	7.29492
4.19	7.29492
4.195	7.29492
4.2	7.20703
4.205	7.20703
4.21	7.20703
4.215	7.20703
4.22	7.20703
4.225	7.20703
4.23	7.20703
4.235	7.20703
4.24	7.11914
4.245	7.11914
4.25	7.11914
4.255	7.11914
4.26	7.03125
4.265	7.03125
4.27	7.03125
4.275	7.03125
4.28	7.03125
4.285	7.03125
4.29	7.03125
4.295	7.03125
4.3	7.03125
4.305	6.94336
4.31	6.94336
4.315	6.94336
4.32	6.85547
4.325	6.85547
4.33	6.85547
4.335	6.85547
4.34	6.85547
4.345	6.85547
4.35	6.85547
4.355	6.85547
4.36	6.85547
4.365	6.76758
4.37	6.76758
4.375	6.76758
4.38	6.76758
4.385	6.76758
4.39	6.76758
4.395	6.76758
4.4	6.76758
4.405	6.67969
4.41	6.67969
4.415	6.67969
4.42	6.67969
4.425	6.67969
4.43	6.67969
4.435	6.67969
4.44	6.67969
4.445	6.5918
4.45	6.5918
4.455	6.5918
4.46	6.5918
4.465	6.5918
4.47	6.5918
4.475	6.5918
4.48	6.5918
4.485	6.5918
4.49	6.5918
4.495	6.50391
4.5	6.50391
4.505	6.50391
4.51	6.50391
4.515	6.50391
4.52	6.41602
4.525	6.41602
4.53	6.41602
4.535	6.41602
4.54	6.41602
4.545	6.41602
4.55	6.41602
4.555	6.41602
4.56	6.41602
4.565	6.41602
4.57	6.41602
4.575	6.41602
4.58	6.41602
4.585	6.41602
4.59	6.32812
4.595	6.32812
4.6	6.32812
4.605	6.32812
4.61	6.32812
4.615	6.32812
4.62	6.32812
4.625	6.32812
4.63	6.32812
4.635	6.32812
4.64	6.32812
4.645	6.32812
4.65	6.32812
4.655	6.32812
4.66	6.24023
4.665	6.32812
4.67	6.32812
4.675	6.24023
4.68	6.24023
4.685	6.24023
4.69	6.24023
4.695	6.24023
4.7	6.24023
4.705	6.24023
4.71	6.24023
4.715	6.24023
4.72	6.24023
4.725	6.15234
4.73	6.15234
4.735	6.15234
4.74	6.15234
4.745	6.15234
4.75	6.15234
4.755	6.15234
4.76	6.15234
4.765	6.15234
4.77	6.15234
4.775	6.15234
4.78	6.15234
4.785	6.15234
4.79	6.15234
4.795	6.15234
4.8	6.15234
4.805	6.15234
4.81	6.15234
4.815	6.06445
4.82	6.06445
4.825	6.06445
4.83	6.06445
4.835	6.06445
4.84	6.06445
4.845	6.06445
4.85	6.06445
4.855	6.06445
4.86	6.06445
4.865	6.06445
4.87	6.06445
4.875	6.06445
4.88	6.06445
4.885	6.06445
4.89	6.06445
4.895	6.06445
4.9	6.06445
4.905	6.06445
4.91	6.06445
4.915	6.06445
4.92	6.06445
4.925	5.97656
4.93	5.97656
4.935	6.06445
4.94	5.97656
4.945	5.97656
4.95	5.97656
4.955	6.06445
4.96	5.97656
4.965	5.97656
4.97	5.97656
4.975	5.97656
4.98	5.97656
4.985	5.97656
4.99	5.97656
4.995	5.97656
5	5.97656
5.005	5.97656
5.01	5.97656
5.015	5.88867
5.02	5.88867
5.025	5.88867
5.03	5.88867
5.035	5.88867
5.04	5.88867
5.045	5.88867
5.05	5.88867
5.055	5.88867
5.06	5.88867
5.065	5.88867
5.07	5.88867
5.075	5.88867
5.08	5.88867
5.085	5.88867
5.09	5.88867
5.095	5.88867
5.1	5.88867
5.105	5.88867
5.11	5.88867
5.115	5.88867
5.12	5.88867
5.125	5.88867
5.13	5.88867
5.135	5.88867
5.14	5.80078
5.145	5.88867
5.15	5.88867
5.155	5.80078
5.16	5.80078
5.165	5.80078
5.17	5.80078
5.175	5.80078
5.18	5.80078
5.185	5.80078
5.19	5.80078
5.195	5.80078
5.2	5.80078
5.205	5.80078
5.21	5.71289
5.215	5.80078
5.22	5.80078
5.225	5.71289
5.23	5.71289
5.235	5.71289
5.24	5.625
5.245	5.71289
5.25	5.625
5.255	5.44922
5.26	5.625
5.265	5.53711
5.27	5.44922
5.275	5.44922
5.28	5.44922
5.285	5.44922
5.29	5.36133
5.295	5.36133
5.3	5.27344
5.305	5.18555
5.31	5.18555
5.315	5.09766
5.32	5.09766
5.325	5.09766
5.33	5.09766
5.335	5.09766
5.34	5.09766
5.345	5.09766
5.35	5.00977
5.355	5.00977
5.36	5.00977
5.365	4.92188
5.37	4.92188
5.375	4.92188
5.38	4.83398
5.385	4.83398
5.39	4.83398
5.395	4.83398
5.4	4.83398
5.405	4.83398
5.41	4.83398
5.415	4.92188
5.42	4.92188
5.425	4.92188
5.43	4.92188
5.435	4.92188
5.44	4.92188
5.445	4.92188
5.45	4.92188
5.455	4.92188
5.46	4.83398
5.465	4.92188
5.47	4.92188
5.475	4.92188
5.48	5.00977
5.485	5.00977
5.49	5.09766
5.495	5.00977
5.5	5.09766
5.505	5.09766
5.51	5.00977
5.515	5.00977
5.52	5.00977
5.525	5.00977
5.53	5.00977
5.535	5.00977
5.54	5.00977
5.545	5.09766
5.55	5.09766
5.555	5.09766
5.56	5.09766
5.565	5.09766
5.57	5.09766
5.575	5.09766
5.58	5.09766
5.585	5.09766
5.59	5.09766
5.595	5.00977
5.6	5.00977
5.605	5.00977
5.61	5.00977
5.615	5.00977
5.62	5.00977
5.625	5.09766
5.63	5.00977
5.635	5.00977
5.64	5.00977
5.645	4.92188
5.65	4.92188
5.655	4.92188
5.66	4.83398
5.665	4.83398
5.67	4.83398
5.675	4.83398
5.68	4.83398
5.685	4.83398
5.69	4.74609
5.695	4.83398
5.7	4.74609
5.705	4.6582
5.71	4.6582
5.715	4.57031
5.72	4.57031
5.725	4.48242
5.73	4.48242
5.735	4.48242
5.74	4.48242
5.745	4.39453
5.75	4.39453
5.755	4.39453
5.76	4.39453
5.765	4.30664
5.77	4.30664
5.775	4.21875
5.78	4.21875
5.785	4.13086
5.79	4.13086
5.795	4.04297
5.8	4.04297
5.805	4.04297
5.81	4.04297
5.815	4.04297
5.82	4.04297
5.825	3.95508
5.83	3.95508
5.835	3.95508
5.84	3.86719
5.845	3.86719
5.85	3.86719
5.855	3.7793
5.86	3.7793
5.865	3.7793
5.87	3.69141
5.875	3.69141
5.88	3.69141
5.885	3.69141
5.89	3.69141
5.895	3.69141
5.9	3.69141
5.905	3.69141
5.91	3.69141
5.915	3.69141
5.92	3.69141
5.925	3.69141
5.93	3.60352
5.935	3.60352
5.94	3.69141
5.945	3.69141
5.95	3.69141
5.955	3.69141
5.96	3.69141
5.965	3.69141
5.97	3.7793
5.975	3.7793
5.98	3.7793
5.985	3.86719
5.99	3.86719
5.995	3.86719
6	3.86719
6.005	3.86719
6.01	3.86719
6.015	3.95508
6.02	4.04297
6.025	4.04297
6.03	4.04297
6.035	4.13086
6.04	4.13086
6.045	4.21875
6.05	4.21875
6.055	4.39453
6.06	4.48242
6.065	4.57031
6.07	4.57031
6.075	4.57031
6.08	4.74609
6.085	4.74609
6.09	4.83398
6.095	4.83398
6.1	4.92188
6.105	5.00977
6.11	5.00977
6.115	5.09766
6.12	5.09766
6.125	5.27344
6.13	5.27344
6.135	5.36133
6.14	5.44922
6.145	5.53711
6.15	5.53711
6.155	5.625
6.16	5.71289
6.165	5.80078
6.17	5.88867
6.175	5.88867
6.18	5.97656
6.185	6.15234
6.19	6.24023
6.195	6.24023
6.2	6.41602
6.205	6.50391
6.21	6.50391
6.215	6.67969
6.22	6.67969
6.225	6.76758
6.23	6.76758
6.235	6.85547
6.24	6.85547
6.245	7.03125
6.25	7.03125
6.255	7.03125
6.26	7.11914
6.265	7.11914
6.27	7.20703
6.275	7.20703
6.28	7.20703
6.285	7.29492
6.29	7.38281
6.295	7.38281
6.3	7.38281
6.305	7.4707
6.31	7.55859
6.315	7.55859
6.32	7.55859
6.325	7.64648
6.33	7.64648
6.335	7.64648
6.34	7.64648
6.345	7.73437
6.35	7.73437
6.355	7.73437
6.36	7.73437
6.365	7.73437
6.37	7.73437
6.375	7.82227
6.38	7.82227
6.385	7.82227
6.39	7.82227
6.395	7.82227
6.4	7.82227
6.405	7.82227
6.41	7.82227
6.415	7.82227
6.42	7.91016
6.425	7.91016
6.43	7.91016
6.435	7.91016
6.44	7.91016
6.445	7.91016
6.45	7.91016
6.455	7.91016
6.46	7.91016
6.465	7.91016
6.47	7.91016
6.475	7.91016
6.48	7.82227
6.485	7.82227
6.49	7.82227
6.495	7.82227
6.5	7.82227
6.505	7.82227
6.51	7.82227
6.515	7.82227
6.52	7.82227
6.525	7.82227
6.53	7.82227
6.535	7.82227
6.54	7.73437
6.545	7.73437
6.55	7.73437
6.555	7.73437
6.56	7.73437
6.565	7.73437
6.57	7.73437
6.575	7.64648
6.58	7.64648
6.585	7.64648
6.59	7.64648
6.595	7.64648
6.6	7.64648
6.605	7.64648
6.61	7.64648
6.615	7.64648
6.62	7.64648
6.625	7.55859
6.63	7.55859
6.635	7.55859
6.64	7.55859
6.645	7.55859
6.65	7.55859
6.655	7.55859
6.66	7.55859
6.665	7.55859
6.67	7.4707
6.675	7.55859
6.68	7.4707
6.685	7.4707
6.69	7.4707
6.695	7.4707
6.7	7.4707
6.705	7.4707
6.71	7.4707
6.715	7.4707
6.72	7.4707
6.725	7.4707
6.73	7.4707
6.735	7.4707
6.74	7.4707
6.745	7.4707
6.75	7.4707
6.755	7.4707
6.76	7.4707
6.765	7.4707
6.77	7.4707
6.775	7.4707
6.78	7.4707
6.785	7.55859
6.79	7.55859
6.795	7.4707
6.8	7.55859
6.805	7.55859
6.81	7.55859
6.815	7.55859
6.82	7.55859
6.825	7.55859
6.83	7.55859
6.835	7.55859
6.84	7.55859
6.845	7.55859
6.85	7.55859
6.855	7.55859
6.86	7.55859
6.865	7.55859
6.87	7.55859
6.875	7.55859
6.88	7.55859
6.885	7.64648
6.89	7.55859
6.895	7.64648
6.9	7.64648
6.905	7.64648
6.91	7.64648
6.915	7.64648
6.92	7.64648
6.925	7.64648
6.93	7.64648
6.935	7.64648
6.94	7.64648
6.945	7.64648
6.95	7.64648
6.955	7.64648
6.96	7.64648
6.965	7.64648
6.97	7.64648
6.975	7.64648
6.98	7.64648
6.985	7.64648
6.99	7.73437
6.995	7.73437
7	7.73437
7.005	7.73437
7.01	7.73437
7.015	7.73437
7.02	7.73437
7.025	7.73437
7.03	7.73437
7.035	7.73437
7.04	7.73437
7.045	7.73437
7.05	7.73437
7.055	7.73437
7.06	7.73437
7.065	7.73437
7.07	7.73437
7.075	7.73437
7.08	7.73437
7.085	7.73437
7.09	7.64648
7.095	7.64648
7.1	7.64648
7.105	7.64648
7.11	7.64648
7.115	7.64648
7.12	7.64648
7.125	7.64648
7.13	7.64648
7.135	7.64648
7.14	7.64648
7.145	7.64648
7.15	7.64648
7.155	7.55859
7.16	7.55859
7.165	7.55859
7.17	7.55859
7.175	7.55859
7.18	7.55859
7.185	7.55859
7.19	7.55859
7.195	7.55859
7.2	7.4707
7.205	7.55859
7.21	7.4707
7.215	7.4707
7.22	7.4707
7.225	7.4707
7.23	7.4707
7.235	7.4707
7.24	7.4707
7.245	7.4707
7.25	7.4707
7.255	7.38281
7.26	7.38281
7.265	7.38281
7.27	7.38281
7.275	7.38281
7.28	7.38281
7.285	7.38281
7.29	7.38281
7.295	7.38281
7.3	7.38281
7.305	7.29492
7.31	7.29492
7.315	7.29492
7.32	7.29492
7.325	7.29492
7.33	7.29492
7.335	7.29492
7.34	7.29492
7.345	7.20703
7.35	7.20703
7.355	7.20703
7.36	7.20703
7.365	7.20703
7.37	7.20703
7.375	7.20703
7.38	7.20703
7.385	7.20703
7.39	7.20703
7.395	7.20703
7.4	7.20703
7.405	7.11914
7.41	7.11914
7.415	7.11914
7.42	7.11914
7.425	7.11914
7.43	7.11914
7.435	7.11914
7.44	7.11914
7.445	7.11914
7.45	7.03125
7.455	7.03125
7.46	7.03125
7.465	7.03125
7.47	7.03125
7.475	7.03125
7.48	7.03125
7.485	7.03125
7.49	7.03125
7.495	7.03125
7.5	7.03125
7.505	7.03125
7.51	7.03125
7.515	6.94336
7.52	7.03125
7.525	6.94336
7.53	6.94336
7.535	6.94336
7.54	6.94336
7.545	6.94336
7.55	6.94336
7.555	6.94336
7.56	6.94336
7.565	6.94336
7.57	6.94336
