time (s) - Measured	Pitch (deg) - Measured
1.425	-7.4707
1.43	-7.38281
1.435	-6.85547
1.44	-6.76758
1.445	-6.32812
1.45	-6.15234
1.455	-5.97656
1.46	-5.53711
1.465	-5.36133
1.47	-5.18555
1.475	-4.6582
1.48	-4.48242
1.485	-4.30664
1.49	-3.7793
1.495	-3.60352
1.5	-3.42773
1.505	-3.16406
1.51	-2.98828
1.515	-2.8125
1.52	-2.46094
1.525	-2.28516
1.53	-2.10938
1.535	-1.58203
1.54	-1.49414
1.545	-1.31836
1.55	-0.966797
1.555	-0.791016
1.56	-0.703125
1.565	-0.351562
1.57	-0.175781
1.575	-0.0878906
1.58	0.0878906
1.585	0.263672
1.59	0.351562
1.595	0.791016
1.6	0.966797
1.605	1.05469
1.61	1.40625
1.615	1.58203
1.62	1.66992
1.625	1.93359
1.63	2.10938
1.635	2.28516
1.64	2.46094
1.645	2.46094
1.65	2.8125
1.655	2.90039
1.66	3.16406
1.665	3.25195
1.67	3.33984
1.675	3.51563
1.68	3.51563
1.685	3.69141
1.69	3.7793
1.695	3.7793
1.7	3.95508
1.705	4.04297
1.71	4.04297
1.715	4.13086
1.72	4.21875
1.725	4.30664
1.73	4.39453
1.735	4.48242
1.74	4.48242
1.745	4.57031
1.75	4.6582
1.755	4.6582
1.76	4.6582
1.765	4.74609
1.77	4.74609
1.775	4.74609
1.78	4.83398
1.785	4.92188
1.79	4.92188
1.795	5.00977
1.8	5.09766
1.805	5.09766
1.81	5.18555
1.815	5.18555
1.82	5.27344
1.825	5.27344
1.83	5.36133
1.835	5.36133
1.84	5.36133
1.845	5.44922
1.85	5.53711
1.855	5.625
1.86	5.625
1.865	5.71289
1.87	5.71289
1.875	5.80078
1.88	5.88867
1.885	5.88867
1.89	5.97656
1.895	5.97656
1.9	6.06445
1.905	6.06445
1.91	6.15234
1.915	6.15234
1.92	6.24023
1.925	6.32812
1.93	6.41602
1.935	6.50391
1.94	6.50391
1.945	6.5918
1.95	6.67969
1.955	6.76758
1.96	6.76758
1.965	6.76758
1.97	6.94336
1.975	6.94336
1.98	6.94336
1.985	7.11914
1.99	7.11914
1.995	7.20703
2	7.29492
2.005	7.29492
2.01	7.38281
2.015	7.38281
2.02	7.4707
2.025	7.55859
2.03	7.64648
2.035	7.64648
2.04	7.73437
2.045	7.82227
2.05	7.82227
2.055	7.99805
2.06	7.99805
2.065	8.08594
2.07	8.08594
2.075	8.17383
2.08	8.26172
2.085	8.26172
2.09	8.34961
2.095	8.34961
2.1	8.4375
2.105	8.52539
2.11	8.61328
2.115	8.61328
2.12	8.70117
2.125	8.78906
2.13	8.78906
2.135	8.87695
2.14	8.87695
2.145	8.87695
2.15	8.96484
2.155	8.96484
2.16	9.05273
2.165	9.14063
2.17	9.14063
2.175	9.14063
2.18	9.14063
2.185	9.22852
2.19	9.22852
2.195	9.31641
2.2	9.31641
2.205	9.31641
2.21	9.4043
2.215	9.4043
2.22	9.4043
2.225	9.49219
2.23	9.49219
2.235	9.58008
2.24	9.58008
2.245	9.58008
2.25	9.58008
2.255	9.66797
2.26	9.66797
2.265	9.66797
2.27	9.66797
2.275	9.75586
2.28	9.75586
2.285	9.75586
2.29	9.84375
2.295	9.84375
2.3	9.84375
2.305	9.93164
2.31	9.84375
2.315	9.84375
2.32	9.84375
2.325	9.84375
2.33	9.84375
2.335	9.93164
2.34	9.93164
2.345	9.93164
2.35	9.93164
2.355	10.0195
2.36	10.0195
2.365	10.0195
2.37	10.0195
2.375	10.0195
2.38	10.0195
2.385	9.93164
2.39	9.93164
2.395	9.93164
2.4	9.93164
2.405	9.93164
2.41	9.93164
2.415	9.93164
2.42	9.93164
2.425	10.0195
2.43	10.0195
2.435	10.0195
2.44	10.0195
2.445	10.0195
2.45	10.0195
2.455	10.0195
2.46	9.93164
2.465	9.93164
2.47	9.93164
2.475	9.93164
2.48	9.93164
2.485	9.93164
2.49	9.93164
2.495	9.93164
2.5	9.93164
2.505	9.93164
2.51	9.93164
2.515	9.93164
2.52	9.93164
2.525	9.93164
2.53	9.84375
2.535	9.84375
2.54	9.84375
2.545	9.84375
2.55	9.84375
2.555	9.75586
2.56	9.75586
2.565	9.66797
2.57	9.66797
2.575	9.66797
2.58	9.66797
2.585	9.66797
2.59	9.66797
2.595	9.66797
2.6	9.66797
2.605	9.66797
2.61	9.66797
2.615	9.58008
2.62	9.58008
2.625	9.58008
2.63	9.49219
2.635	9.49219
2.64	9.4043
2.645	9.4043
2.65	9.4043
2.655	9.4043
2.66	9.31641
2.665	9.31641
2.67	9.31641
2.675	9.31641
2.68	9.31641
2.685	9.31641
2.69	9.31641
2.695	9.31641
2.7	9.31641
2.705	9.31641
2.71	9.22852
2.715	9.14063
2.72	9.14063
2.725	9.14063
2.73	9.14063
2.735	9.05273
2.74	9.05273
2.745	9.05273
2.75	9.05273
2.755	8.96484
2.76	8.96484
2.765	8.96484
2.77	8.96484
2.775	8.96484
2.78	8.96484
2.785	8.96484
2.79	8.96484
2.795	8.96484
2.8	8.87695
2.805	8.78906
2.81	8.78906
2.815	8.78906
2.82	8.70117
2.825	8.70117
2.83	8.70117
2.835	8.70117
2.84	8.70117
2.845	8.61328
2.85	8.61328
2.855	8.70117
2.86	8.61328
2.865	8.61328
2.87	8.61328
2.875	8.61328
2.88	8.52539
2.885	8.52539
2.89	8.52539
2.895	8.4375
2.9	8.4375
2.905	8.4375
2.91	8.4375
2.915	8.4375
2.92	8.4375
2.925	8.4375
2.93	8.34961
2.935	8.34961
2.94	8.34961
2.945	8.34961
2.95	8.34961
2.955	8.34961
2.96	8.34961
2.965	8.26172
2.97	8.26172
2.975	8.26172
2.98	8.17383
2.985	8.17383
2.99	8.17383
2.995	8.17383
3	8.08594
3.005	8.08594
3.01	8.08594
3.015	8.08594
3.02	8.08594
3.025	8.08594
3.03	8.08594
3.035	8.08594
3.04	8.08594
3.045	8.08594
3.05	7.99805
3.055	7.99805
3.06	7.99805
3.065	7.99805
3.07	7.91016
3.075	7.91016
3.08	7.91016
3.085	7.91016
3.09	7.91016
3.095	7.91016
3.1	7.91016
3.105	7.82227
3.11	7.82227
3.115	7.82227
3.12	7.82227
3.125	7.91016
3.13	7.82227
3.135	7.82227
3.14	7.82227
3.145	7.82227
3.15	7.73437
3.155	7.73437
3.16	7.73437
3.165	7.73437
3.17	7.64648
3.175	7.64648
3.18	7.64648
3.185	7.64648
3.19	7.55859
3.195	7.55859
3.2	7.55859
3.205	7.55859
3.21	7.55859
3.215	7.55859
3.22	7.55859
3.225	7.55859
3.23	7.55859
3.235	7.55859
3.24	7.4707
3.245	7.4707
3.25	7.4707
3.255	7.4707
3.26	7.38281
3.265	7.38281
3.27	7.38281
3.275	7.38281
3.28	7.29492
3.285	7.29492
3.29	7.29492
3.295	7.29492
3.3	7.20703
3.305	7.29492
3.31	7.20703
3.315	7.20703
3.32	7.20703
3.325	7.11914
3.33	7.11914
3.335	7.03125
3.34	7.03125
3.345	7.03125
3.35	7.03125
3.355	7.03125
3.36	6.94336
3.365	6.94336
3.37	6.94336
3.375	6.94336
3.38	6.94336
3.385	6.85547
3.39	6.85547
3.395	6.76758
3.4	6.76758
3.405	6.67969
3.41	6.67969
3.415	6.67969
3.42	6.67969
3.425	6.67969
3.43	6.67969
3.435	6.5918
3.44	6.5918
3.445	6.5918
3.45	6.5918
3.455	6.5918
3.46	6.5918
3.465	6.50391
3.47	6.50391
3.475	6.50391
3.48	6.50391
3.485	6.50391
3.49	6.50391
3.495	6.50391
3.5	6.41602
3.505	6.41602
3.51	6.41602
3.515	6.41602
3.52	6.41602
3.525	6.41602
3.53	6.41602
3.535	6.32812
3.54	6.32812
3.545	6.32812
3.55	6.32812
3.555	6.32812
3.56	6.32812
3.565	6.32812
3.57	6.24023
3.575	6.24023
3.58	6.24023
3.585	6.24023
3.59	6.24023
3.595	6.15234
3.6	6.15234
3.605	6.15234
3.61	6.15234
3.615	6.15234
3.62	6.15234
3.625	6.15234
3.63	6.15234
3.635	6.15234
3.64	6.06445
3.645	6.06445
3.65	6.06445
3.655	6.06445
3.66	5.97656
3.665	5.97656
3.67	5.97656
3.675	5.97656
3.68	5.97656
3.685	5.97656
3.69	5.97656
3.695	5.97656
3.7	5.97656
3.705	5.97656
3.71	5.97656
3.715	5.97656
3.72	5.88867
3.725	5.88867
3.73	5.88867
3.735	5.88867
3.74	5.88867
3.745	5.88867
3.75	5.80078
3.755	5.80078
3.76	5.80078
3.765	5.80078
3.77	5.80078
3.775	5.80078
3.78	5.80078
3.785	5.80078
3.79	5.80078
3.795	5.80078
3.8	5.80078
3.805	5.80078
3.81	5.71289
3.815	5.71289
3.82	5.71289
3.825	5.71289
3.83	5.71289
3.835	5.71289
3.84	5.71289
3.845	5.71289
3.85	5.71289
3.855	5.625
3.86	5.625
3.865	5.625
3.87	5.625
3.875	5.625
3.88	5.625
3.885	5.625
3.89	5.625
3.895	5.53711
3.9	5.53711
3.905	5.53711
3.91	5.53711
3.915	5.53711
3.92	5.53711
3.925	5.53711
3.93	5.53711
3.935	5.53711
3.94	5.53711
3.945	5.53711
3.95	5.53711
3.955	5.53711
3.96	5.53711
3.965	5.53711
3.97	5.53711
3.975	5.53711
3.98	5.53711
3.985	5.44922
3.99	5.44922
3.995	5.44922
4	5.44922
4.005	5.44922
4.01	5.44922
4.015	5.44922
4.02	5.44922
4.025	5.44922
4.03	5.44922
4.035	5.44922
4.04	5.44922
4.045	5.44922
4.05	5.44922
4.055	5.44922
4.06	5.44922
4.065	5.44922
4.07	5.44922
4.075	5.44922
4.08	5.44922
4.085	5.44922
4.09	5.44922
4.095	5.44922
4.1	5.44922
4.105	5.44922
4.11	5.44922
4.115	5.44922
4.12	5.44922
4.125	5.44922
4.13	5.44922
4.135	5.44922
4.14	5.44922
4.145	5.44922
4.15	5.44922
4.155	5.44922
4.16	5.44922
4.165	5.36133
4.17	5.36133
4.175	5.36133
4.18	5.36133
4.185	5.36133
4.19	5.36133
4.195	5.36133
4.2	5.36133
4.205	5.36133
4.21	5.36133
4.215	5.36133
4.22	5.36133
4.225	5.36133
4.23	5.36133
4.235	5.44922
4.24	5.36133
4.245	5.36133
4.25	5.36133
4.255	5.36133
4.26	5.36133
4.265	5.36133
4.27	5.36133
4.275	5.36133
4.28	5.36133
4.285	5.36133
4.29	5.36133
4.295	5.36133
4.3	5.36133
4.305	5.36133
4.31	5.36133
4.315	5.36133
4.32	5.36133
4.325	5.36133
4.33	5.36133
4.335	5.36133
4.34	5.36133
4.345	5.36133
4.35	5.36133
4.355	5.36133
4.36	5.36133
4.365	5.36133
4.37	5.36133
4.375	5.36133
4.38	5.36133
4.385	5.36133
4.39	5.36133
4.395	5.36133
4.4	5.36133
4.405	5.36133
4.41	5.36133
4.415	5.44922
4.42	5.44922
4.425	5.44922
4.43	5.44922
4.435	5.44922
4.44	5.44922
4.445	5.44922
4.45	5.44922
4.455	5.44922
4.46	5.44922
4.465	5.44922
4.47	5.44922
4.475	5.44922
4.48	5.44922
4.485	5.44922
4.49	5.44922
4.495	5.44922
4.5	5.44922
4.505	5.44922
4.51	5.44922
4.515	5.44922
4.52	5.44922
4.525	5.44922
4.53	5.44922
4.535	5.44922
4.54	5.44922
4.545	5.44922
4.55	5.44922
4.555	5.44922
4.56	5.44922
4.565	5.44922
4.57	5.44922
4.575	5.44922
4.58	5.44922
4.585	5.44922
4.59	5.44922
4.595	5.44922
4.6	5.44922
4.605	5.44922
4.61	5.44922
4.615	5.44922
4.62	5.44922
4.625	5.44922
4.63	5.44922
4.635	5.44922
4.64	5.44922
4.645	5.44922
4.65	5.44922
4.655	5.44922
4.66	5.44922
4.665	5.44922
4.67	5.44922
4.675	5.44922
4.68	5.44922
4.685	5.44922
4.69	5.44922
4.695	5.44922
4.7	5.44922
4.705	5.44922
4.71	5.44922
4.715	5.44922
4.72	5.53711
4.725	5.53711
4.73	5.53711
4.735	5.53711
4.74	5.44922
4.745	5.44922
4.75	5.44922
4.755	5.44922
4.76	5.44922
4.765	5.44922
4.77	5.44922
4.775	5.44922
4.78	5.44922
4.785	5.44922
4.79	5.44922
4.795	5.44922
4.8	5.44922
4.805	5.44922
4.81	5.44922
4.815	5.53711
4.82	5.44922
4.825	5.44922
4.83	5.44922
4.835	5.53711
4.84	5.44922
4.845	5.44922
4.85	5.53711
4.855	5.44922
4.86	5.44922
4.865	5.53711
4.87	5.44922
4.875	5.44922
4.88	5.53711
4.885	5.53711
4.89	5.44922
4.895	5.53711
4.9	5.53711
4.905	5.44922
4.91	5.44922
4.915	5.53711
4.92	5.53711
4.925	5.44922
4.93	5.44922
4.935	5.44922
4.94	5.44922
4.945	5.44922
4.95	5.44922
4.955	5.44922
4.96	5.53711
4.965	5.44922
4.97	5.44922
4.975	5.44922
4.98	5.44922
4.985	5.44922
4.99	5.44922
4.995	5.44922
5	5.44922
5.005	5.44922
5.01	5.44922
5.015	5.44922
5.02	5.44922
5.025	5.44922
5.03	5.44922
5.035	5.44922
5.04	5.44922
5.045	5.44922
5.05	5.44922
5.055	5.44922
5.06	5.44922
5.065	5.53711
5.07	5.53711
5.075	5.53711
5.08	5.53711
5.085	5.53711
5.09	5.53711
5.095	5.53711
5.1	5.53711
5.105	5.53711
5.11	5.44922
5.115	5.53711
5.12	5.53711
5.125	5.44922
5.13	5.53711
5.135	5.53711
5.14	5.53711
5.145	5.53711
5.15	5.53711
5.155	5.53711
5.16	5.53711
5.165	5.53711
5.17	5.44922
5.175	5.44922
5.18	5.44922
5.185	5.44922
5.19	5.44922
5.195	5.53711
5.2	5.44922
5.205	5.44922
5.21	5.44922
5.215	5.44922
5.22	5.44922
5.225	5.44922
5.23	5.36133
5.235	5.44922
5.24	5.27344
5.245	5.36133
5.25	5.27344
5.255	5.27344
5.26	5.27344
5.265	5.27344
5.27	5.18555
5.275	5.18555
5.28	5.18555
5.285	5.18555
5.29	5.09766
5.295	5.00977
5.3	5.00977
5.305	4.92188
5.31	5.00977
5.315	4.92188
5.32	4.92188
5.325	4.92188
5.33	4.92188
5.335	4.92188
5.34	4.92188
5.345	4.83398
5.35	4.83398
5.355	4.83398
5.36	4.74609
5.365	4.74609
5.37	4.74609
5.375	4.74609
5.38	4.74609
5.385	4.83398
5.39	4.74609
5.395	4.83398
5.4	4.83398
5.405	4.83398
5.41	4.83398
5.415	4.83398
5.42	4.83398
5.425	4.74609
5.43	4.74609
5.435	4.74609
5.44	4.74609
5.445	4.74609
5.45	4.74609
5.455	4.83398
5.46	4.83398
5.465	4.83398
5.47	4.92188
5.475	4.92188
5.48	4.92188
5.485	4.92188
5.49	4.92188
5.495	4.92188
5.5	4.92188
5.505	4.92188
5.51	4.83398
5.515	4.83398
5.52	4.92188
5.525	4.92188
5.53	4.92188
5.535	4.92188
5.54	4.92188
5.545	4.92188
5.55	4.92188
5.555	5.00977
5.56	4.92188
5.565	4.92188
5.57	4.92188
5.575	4.83398
5.58	4.83398
5.585	4.83398
5.59	4.83398
5.595	4.83398
5.6	4.83398
5.605	4.83398
5.61	4.92188
5.615	4.83398
5.62	4.83398
5.625	4.83398
5.63	4.74609
5.635	4.74609
5.64	4.6582
5.645	4.6582
5.65	4.6582
5.655	4.57031
5.66	4.57031
5.665	4.57031
5.67	4.57031
5.675	4.57031
5.68	4.57031
5.685	4.48242
5.69	4.48242
5.695	4.48242
5.7	4.39453
5.705	4.30664
5.71	4.30664
5.715	4.21875
5.72	4.21875
5.725	4.13086
5.73	4.13086
5.735	4.13086
5.74	4.04297
5.745	4.04297
5.75	3.95508
5.755	3.86719
5.76	3.7793
5.765	3.7793
5.77	3.7793
5.775	3.69141
5.78	3.69141
5.785	3.69141
5.79	3.69141
5.795	3.60352
5.8	3.60352
5.805	3.60352
5.81	3.60352
5.815	3.51563
5.82	3.51563
5.825	3.33984
5.83	3.33984
5.835	3.33984
5.84	3.33984
5.845	3.33984
5.85	3.33984
5.855	3.33984
5.86	3.25195
5.865	3.25195
5.87	3.25195
5.875	3.25195
5.88	3.16406
5.885	3.16406
5.89	3.16406
5.895	3.16406
5.9	3.16406
5.905	3.16406
5.91	3.25195
5.915	3.25195
5.92	3.25195
5.925	3.25195
5.93	3.25195
5.935	3.25195
5.94	3.25195
5.945	3.25195
5.95	3.25195
5.955	3.33984
5.96	3.33984
5.965	3.33984
5.97	3.42773
5.975	3.51563
5.98	3.51563
5.985	3.60352
5.99	3.69141
5.995	3.69141
6	3.7793
6.005	3.7793
6.01	3.7793
6.015	3.86719
6.02	3.86719
6.025	4.04297
6.03	4.13086
6.035	4.21875
6.04	4.21875
6.045	4.30664
6.05	4.39453
6.055	4.48242
6.06	4.57031
6.065	4.6582
6.07	4.6582
6.075	4.74609
6.08	4.83398
6.085	4.92188
6.09	4.92188
6.095	5.00977
6.1	5.09766
6.105	5.09766
6.11	5.18555
6.115	5.27344
6.12	5.36133
6.125	5.53711
6.13	5.53711
6.135	5.625
6.14	5.71289
6.145	5.71289
6.15	5.80078
6.155	5.88867
6.16	5.88867
6.165	5.97656
6.17	6.06445
6.175	6.06445
6.18	6.15234
6.185	6.24023
6.19	6.32812
6.195	6.41602
6.2	6.41602
6.205	6.41602
6.21	6.50391
6.215	6.5918
6.22	6.5918
6.225	6.67969
6.23	6.67969
6.235	6.67969
6.24	6.76758
6.245	6.76758
6.25	6.85547
6.255	6.85547
6.26	6.94336
6.265	6.94336
6.27	6.94336
6.275	6.94336
6.28	6.94336
6.285	6.94336
6.29	6.94336
6.295	6.94336
6.3	7.03125
6.305	7.03125
6.31	7.03125
6.315	7.03125
6.32	7.03125
6.325	7.03125
6.33	7.03125
6.335	7.03125
6.34	7.03125
6.345	7.03125
6.35	7.03125
6.355	7.03125
6.36	7.03125
6.365	7.03125
6.37	7.03125
6.375	7.03125
6.38	7.03125
6.385	6.94336
6.39	6.94336
6.395	6.94336
6.4	6.94336
6.405	6.94336
6.41	6.94336
6.415	6.94336
6.42	6.94336
6.425	6.94336
6.43	6.94336
6.435	6.85547
6.44	6.85547
6.445	6.85547
6.45	6.85547
6.455	6.85547
6.46	6.85547
6.465	6.85547
6.47	6.76758
6.475	6.76758
6.48	6.76758
6.485	6.76758
6.49	6.76758
6.495	6.76758
6.5	6.76758
6.505	6.67969
6.51	6.67969
6.515	6.67969
6.52	6.67969
6.525	6.67969
6.53	6.67969
6.535	6.67969
6.54	6.67969
6.545	6.67969
6.55	6.67969
6.555	6.67969
6.56	6.67969
6.565	6.67969
6.57	6.67969
6.575	6.67969
6.58	6.67969
6.585	6.67969
6.59	6.67969
6.595	6.67969
6.6	6.67969
6.605	6.67969
6.61	6.67969
6.615	6.67969
6.62	6.67969
6.625	6.67969
6.63	6.67969
6.635	6.67969
6.64	6.67969
6.645	6.67969
6.65	6.67969
6.655	6.67969
6.66	6.67969
6.665	6.67969
6.67	6.67969
6.675	6.76758
6.68	6.67969
6.685	6.76758
6.69	6.76758
6.695	6.76758
6.7	6.76758
6.705	6.76758
6.71	6.76758
6.715	6.76758
6.72	6.76758
6.725	6.76758
6.73	6.76758
6.735	6.76758
6.74	6.76758
6.745	6.85547
6.75	6.85547
6.755	6.85547
6.76	6.85547
6.765	6.85547
6.77	6.85547
6.775	6.85547
6.78	6.85547
6.785	6.85547
6.79	6.85547
6.795	6.94336
6.8	6.85547
6.805	6.94336
6.81	6.94336
6.815	6.94336
6.82	6.94336
6.825	6.94336
6.83	6.94336
6.835	6.94336
6.84	6.94336
6.845	6.94336
6.85	6.94336
6.855	6.94336
6.86	7.03125
6.865	7.03125
6.87	7.03125
6.875	7.03125
6.88	7.03125
6.885	7.03125
6.89	7.03125
6.895	7.03125
6.9	7.03125
6.905	7.03125
6.91	7.03125
6.915	7.03125
6.92	7.03125
6.925	7.03125
6.93	7.03125
6.935	7.03125
6.94	7.03125
6.945	7.03125
6.95	7.03125
6.955	7.03125
6.96	7.03125
6.965	7.03125
6.97	7.03125
6.975	7.03125
6.98	7.03125
6.985	7.03125
6.99	7.03125
6.995	7.03125
7	7.03125
7.005	7.03125
7.01	7.03125
7.015	7.03125
7.02	7.03125
7.025	7.03125
7.03	7.03125
7.035	7.03125
7.04	7.03125
7.045	7.03125
7.05	7.03125
7.055	6.94336
7.06	6.94336
7.065	6.94336
7.07	6.94336
7.075	6.94336
7.08	6.94336
7.085	6.94336
7.09	6.94336
7.095	6.85547
7.1	6.85547
7.105	6.85547
7.11	6.85547
7.115	6.85547
7.12	6.85547
7.125	6.85547
7.13	6.85547
7.135	6.76758
7.14	6.76758
7.145	6.76758
7.15	6.76758
7.155	6.76758
7.16	6.76758
7.165	6.67969
7.17	6.67969
7.175	6.67969
7.18	6.67969
7.185	6.67969
7.19	6.67969
7.195	6.5918
7.2	6.5918
7.205	6.5918
7.21	6.50391
7.215	6.5918
7.22	6.50391
7.225	6.50391
7.23	6.50391
7.235	6.50391
7.24	6.50391
7.245	6.50391
7.25	6.50391
7.255	6.50391
7.26	6.41602
7.265	6.41602
7.27	6.41602
7.275	6.41602
7.28	6.41602
7.285	6.41602
7.29	6.41602
7.295	6.41602
7.3	6.41602
7.305	6.32812
7.31	6.32812
7.315	6.32812
7.32	6.32812
7.325	6.32812
7.33	6.32812
7.335	6.32812
7.34	6.32812
7.345	6.32812
7.35	6.32812
7.355	6.32812
7.36	6.24023
7.365	6.24023
7.37	6.24023
7.375	6.24023
7.38	6.24023
7.385	6.24023
7.39	6.24023
7.395	6.24023
7.4	6.24023
7.405	6.15234
7.41	6.24023
7.415	6.15234
7.42	6.15234
7.425	6.15234
7.43	6.15234
7.435	6.15234
7.44	6.15234
7.445	6.15234
7.45	6.15234
7.455	6.15234
7.46	6.15234
7.465	6.15234
7.47	6.15234
7.475	6.15234
7.48	6.06445
7.485	6.15234
7.49	6.06445
7.495	6.06445
7.5	6.06445
7.505	6.06445
7.51	6.06445
7.515	6.06445
7.52	6.06445
7.525	6.06445
7.53	6.06445
7.535	6.06445
7.54	6.06445
7.545	6.06445
7.55	5.97656
7.555	6.06445
7.56	5.97656
7.565	5.97656
7.57	5.97656
7.575	5.97656
7.58	5.97656
7.585	5.97656
7.59	5.97656
7.595	5.97656
7.6	5.97656
7.605	5.97656
7.61	5.97656
7.615	5.97656
7.62	5.97656
7.625	5.88867
7.63	5.88867
7.635	5.88867
7.64	5.88867
7.645	5.88867
7.65	5.88867
7.655	5.88867
7.66	5.88867
7.665	5.88867
7.67	5.88867
7.675	5.80078
