time (s) - Measured	Pitch (deg) - Measured
1.44	-3.7793
1.445	-3.69141
1.45	-3.51563
1.455	-3.42773
1.46	-3.33984
1.465	-3.16406
1.47	-3.07617
1.475	-2.90039
1.48	-2.8125
1.485	-2.72461
1.49	-2.63672
1.495	-2.37305
1.5	-2.28516
1.505	-2.19727
1.51	-1.93359
1.515	-1.8457
1.52	-1.66992
1.525	-1.49414
1.53	-1.31836
1.535	-1.23047
1.54	-1.14258
1.545	-0.966797
1.55	-0.791016
1.555	-0.527344
1.56	-0.439453
1.565	-0.263672
1.57	0.0878906
1.575	0.263672
1.58	0.351562
1.585	0.703125
1.59	0.791016
1.595	0.966797
1.6	1.31836
1.605	1.49414
1.61	1.58203
1.615	1.8457
1.62	2.02148
1.625	2.10938
1.63	2.37305
1.635	2.54883
1.64	2.63672
1.645	2.90039
1.65	3.07617
1.655	3.51563
1.66	3.60352
1.665	3.86719
1.67	4.04297
1.675	4.30664
1.68	4.39453
1.685	4.48242
1.69	4.6582
1.695	4.74609
1.7	4.83398
1.705	5.00977
1.71	5.09766
1.715	5.18555
1.72	5.27344
1.725	5.36133
1.73	5.44922
1.735	5.53711
1.74	5.625
1.745	5.625
1.75	5.80078
1.755	5.80078
1.76	5.88867
1.765	5.88867
1.77	5.88867
1.775	5.97656
1.78	6.06445
1.785	6.15234
1.79	6.15234
1.795	6.24023
1.8	6.24023
1.805	6.24023
1.81	6.24023
1.815	6.32812
1.82	6.41602
1.825	6.41602
1.83	6.50391
1.835	6.50391
1.84	6.50391
1.845	6.50391
1.85	6.5918
1.855	6.5918
1.86	6.67969
1.865	6.67969
1.87	6.67969
1.875	6.67969
1.88	6.76758
1.885	6.76758
1.89	6.76758
1.895	6.85547
1.9	6.85547
1.905	6.85547
1.91	6.85547
1.915	6.94336
1.92	6.94336
1.925	6.94336
1.93	7.03125
1.935	7.03125
1.94	7.11914
1.945	7.11914
1.95	7.11914
1.955	7.11914
1.96	7.20703
1.965	7.20703
1.97	7.20703
1.975	7.29492
1.98	7.29492
1.985	7.29492
1.99	7.38281
1.995	7.38281
2	7.38281
2.005	7.4707
2.01	7.55859
2.015	7.55859
2.02	7.64648
2.025	7.64648
2.03	7.64648
2.035	7.73437
2.04	7.82227
2.045	7.91016
2.05	7.91016
2.055	7.91016
2.06	7.99805
2.065	8.08594
2.07	8.17383
2.075	8.17383
2.08	8.26172
2.085	8.26172
2.09	8.34961
2.095	8.34961
2.1	8.4375
2.105	8.52539
2.11	8.52539
2.115	8.61328
2.12	8.61328
2.125	8.70117
2.13	8.78906
2.135	8.78906
2.14	8.87695
2.145	8.96484
2.15	8.96484
2.155	9.05273
2.16	9.05273
2.165	9.05273
2.17	9.14063
2.175	9.22852
2.18	9.22852
2.185	9.31641
2.19	9.4043
2.195	9.49219
2.2	9.49219
2.205	9.66797
2.21	9.66797
2.215	9.75586
2.22	9.84375
2.225	9.93164
2.23	9.93164
2.235	10.0195
2.24	10.1074
2.245	10.1953
2.25	10.1953
2.255	10.2832
2.26	10.3711
2.265	10.459
2.27	10.5469
2.275	10.6348
2.28	10.6348
2.285	10.6348
2.29	10.6348
2.295	10.7227
2.3	10.7227
2.305	10.8105
2.31	10.8105
2.315	10.8984
2.32	10.9863
2.325	11.0742
2.33	11.0742
2.335	11.0742
2.34	11.1621
2.345	11.0742
2.35	11.1621
2.355	11.1621
2.36	11.1621
2.365	11.1621
2.37	11.1621
2.375	11.1621
2.38	11.25
2.385	11.25
2.39	11.25
2.395	11.3379
2.4	11.3379
2.405	11.4258
2.41	11.4258
2.415	11.4258
2.42	11.5137
2.425	11.4258
2.43	11.5137
2.435	11.5137
2.44	11.5137
2.445	11.5137
2.45	11.5137
2.455	11.5137
2.46	11.5137
2.465	11.5137
2.47	11.6016
2.475	11.6016
2.48	11.6016
2.485	11.6016
2.49	11.6016
2.495	11.6895
2.5	11.6016
2.505	11.6016
2.51	11.6016
2.515	11.6016
2.52	11.6016
2.525	11.6016
2.53	11.6016
2.535	11.6016
2.54	11.6016
2.545	11.6016
2.55	11.6016
2.555	11.6016
2.56	11.6016
2.565	11.6016
2.57	11.6016
2.575	11.6016
2.58	11.6016
2.585	11.5137
2.59	11.5137
2.595	11.5137
2.6	11.5137
2.605	11.4258
2.61	11.4258
2.615	11.4258
2.62	11.4258
2.625	11.4258
2.63	11.4258
2.635	11.4258
2.64	11.4258
2.645	11.4258
2.65	11.4258
2.655	11.3379
2.66	11.3379
2.665	11.3379
2.67	11.3379
2.675	11.3379
2.68	11.25
2.685	11.25
2.69	11.25
2.695	11.25
2.7	11.25
2.705	11.25
2.71	11.1621
2.715	11.1621
2.72	11.1621
2.725	11.1621
2.73	11.1621
2.735	11.1621
2.74	11.1621
2.745	11.0742
2.75	11.0742
2.755	11.0742
2.76	11.0742
2.765	10.9863
2.77	10.9863
2.775	10.9863
2.78	10.9863
2.785	10.8984
2.79	10.9863
2.795	10.9863
2.8	10.8984
2.805	10.9863
2.81	10.8984
2.815	10.8984
2.82	10.8105
2.825	10.8105
2.83	10.8105
2.835	10.8105
2.84	10.8105
2.845	10.7227
2.85	10.7227
2.855	10.7227
2.86	10.7227
2.865	10.7227
2.87	10.7227
2.875	10.7227
2.88	10.7227
2.885	10.7227
2.89	10.7227
2.895	10.7227
2.9	10.7227
2.905	10.7227
2.91	10.6348
2.915	10.6348
2.92	10.6348
2.925	10.6348
2.93	10.6348
2.935	10.6348
2.94	10.6348
2.945	10.6348
2.95	10.6348
2.955	10.6348
2.96	10.6348
2.965	10.6348
2.97	10.6348
2.975	10.6348
2.98	10.6348
2.985	10.5469
2.99	10.5469
2.995	10.5469
3	10.5469
3.005	10.459
3.01	10.459
3.015	10.5469
3.02	10.459
3.025	10.459
3.03	10.459
3.035	10.459
3.04	10.459
3.045	10.459
3.05	10.459
3.055	10.5469
3.06	10.459
3.065	10.459
3.07	10.459
3.075	10.459
3.08	10.459
3.085	10.459
3.09	10.3711
3.095	10.3711
3.1	10.3711
3.105	10.3711
3.11	10.3711
3.115	10.3711
3.12	10.3711
3.125	10.3711
3.13	10.3711
3.135	10.3711
3.14	10.3711
3.145	10.3711
3.15	10.3711
3.155	10.2832
3.16	10.3711
3.165	10.3711
3.17	10.2832
3.175	10.2832
3.18	10.2832
3.185	10.2832
3.19	10.2832
3.195	10.2832
3.2	10.2832
3.205	10.1953
3.21	10.1953
3.215	10.1953
3.22	10.1953
3.225	10.1953
3.23	10.1953
3.235	10.1953
3.24	10.1074
3.245	10.1074
3.25	10.1074
3.255	10.1074
3.26	10.1074
3.265	10.1074
3.27	10.0195
3.275	10.0195
3.28	10.0195
3.285	10.0195
3.29	10.0195
3.295	10.0195
3.3	9.93164
3.305	9.93164
3.31	9.93164
3.315	9.93164
3.32	9.93164
3.325	9.93164
3.33	9.93164
3.335	9.93164
3.34	9.93164
3.345	9.93164
3.35	9.84375
3.355	9.84375
3.36	9.84375
3.365	9.84375
3.37	9.75586
3.375	9.75586
3.38	9.75586
3.385	9.75586
3.39	9.75586
3.395	9.75586
3.4	9.66797
3.405	9.66797
3.41	9.66797
3.415	9.66797
3.42	9.66797
3.425	9.66797
3.43	9.66797
3.435	9.66797
3.44	9.66797
3.445	9.66797
3.45	9.58008
3.455	9.58008
3.46	9.58008
3.465	9.49219
3.47	9.49219
3.475	9.49219
3.48	9.49219
3.485	9.49219
3.49	9.4043
3.495	9.4043
3.5	9.4043
3.505	9.4043
3.51	9.4043
3.515	9.4043
3.52	9.4043
3.525	9.4043
3.53	9.31641
3.535	9.31641
3.54	9.22852
3.545	9.22852
3.55	9.22852
3.555	9.22852
3.56	9.22852
3.565	9.22852
3.57	9.14063
3.575	9.14063
3.58	9.14063
3.585	9.14063
3.59	9.14063
3.595	9.14063
3.6	9.14063
3.605	9.14063
3.61	9.14063
3.615	9.05273
3.62	9.05273
3.625	9.05273
3.63	9.05273
3.635	9.05273
3.64	9.05273
3.645	8.96484
3.65	8.96484
3.655	8.96484
3.66	8.96484
3.665	8.96484
3.67	8.96484
3.675	8.96484
3.68	8.87695
3.685	8.87695
3.69	8.87695
3.695	8.87695
3.7	8.87695
3.705	8.87695
3.71	8.87695
3.715	8.87695
3.72	8.87695
3.725	8.87695
3.73	8.78906
3.735	8.78906
3.74	8.78906
3.745	8.78906
3.75	8.70117
3.755	8.70117
3.76	8.70117
3.765	8.70117
3.77	8.70117
3.775	8.70117
3.78	8.70117
3.785	8.70117
3.79	8.70117
3.795	8.70117
3.8	8.70117
3.805	8.70117
3.81	8.70117
3.815	8.61328
3.82	8.61328
3.825	8.61328
3.83	8.61328
3.835	8.61328
3.84	8.61328
3.845	8.61328
3.85	8.61328
3.855	8.61328
3.86	8.61328
3.865	8.61328
3.87	8.52539
3.875	8.52539
3.88	8.52539
3.885	8.52539
3.89	8.52539
3.895	8.52539
3.9	8.52539
3.905	8.52539
3.91	8.52539
3.915	8.52539
3.92	8.52539
3.925	8.52539
3.93	8.52539
3.935	8.52539
3.94	8.52539
3.945	8.52539
3.95	8.52539
3.955	8.52539
3.96	8.52539
3.965	8.52539
3.97	8.52539
3.975	8.4375
3.98	8.4375
3.985	8.4375
3.99	8.4375
3.995	8.4375
4	8.4375
4.005	8.4375
4.01	8.4375
4.015	8.4375
4.02	8.4375
4.025	8.4375
4.03	8.4375
4.035	8.4375
4.04	8.4375
4.045	8.4375
4.05	8.4375
4.055	8.4375
4.06	8.4375
4.065	8.4375
4.07	8.4375
4.075	8.4375
4.08	8.4375
4.085	8.4375
4.09	8.4375
4.095	8.4375
4.1	8.4375
4.105	8.4375
4.11	8.4375
4.115	8.4375
4.12	8.4375
4.125	8.4375
4.13	8.4375
4.135	8.4375
4.14	8.4375
4.145	8.4375
4.15	8.4375
4.155	8.4375
4.16	8.4375
4.165	8.4375
4.17	8.4375
4.175	8.4375
4.18	8.4375
4.185	8.4375
4.19	8.4375
4.195	8.4375
4.2	8.4375
4.205	8.4375
4.21	8.4375
4.215	8.4375
4.22	8.34961
4.225	8.34961
4.23	8.34961
4.235	8.34961
4.24	8.34961
4.245	8.34961
4.25	8.34961
4.255	8.34961
4.26	8.34961
4.265	8.4375
4.27	8.34961
4.275	8.34961
4.28	8.4375
4.285	8.34961
4.29	8.34961
4.295	8.34961
4.3	8.34961
4.305	8.34961
4.31	8.34961
4.315	8.34961
4.32	8.34961
4.325	8.34961
4.33	8.34961
4.335	8.34961
4.34	8.34961
4.345	8.34961
4.35	8.34961
4.355	8.34961
4.36	8.34961
4.365	8.34961
4.37	8.34961
4.375	8.34961
4.38	8.34961
4.385	8.34961
4.39	8.34961
4.395	8.34961
4.4	8.34961
4.405	8.34961
4.41	8.34961
4.415	8.34961
4.42	8.34961
4.425	8.34961
4.43	8.34961
4.435	8.34961
4.44	8.34961
4.445	8.34961
4.45	8.34961
4.455	8.34961
4.46	8.34961
4.465	8.34961
4.47	8.34961
4.475	8.34961
4.48	8.34961
4.485	8.34961
4.49	8.34961
4.495	8.34961
4.5	8.34961
4.505	8.34961
4.51	8.34961
4.515	8.34961
4.52	8.26172
4.525	8.26172
4.53	8.26172
4.535	8.26172
4.54	8.26172
4.545	8.26172
4.55	8.26172
4.555	8.26172
4.56	8.26172
4.565	8.26172
4.57	8.26172
4.575	8.26172
4.58	8.26172
4.585	8.26172
4.59	8.26172
4.595	8.26172
4.6	8.26172
4.605	8.26172
4.61	8.26172
4.615	8.26172
4.62	8.26172
4.625	8.26172
4.63	8.26172
4.635	8.26172
4.64	8.26172
4.645	8.26172
4.65	8.26172
4.655	8.26172
4.66	8.26172
4.665	8.26172
4.67	8.26172
4.675	8.26172
4.68	8.17383
4.685	8.17383
4.69	8.17383
4.695	8.17383
4.7	8.17383
4.705	8.17383
4.71	8.17383
4.715	8.17383
4.72	8.17383
4.725	8.17383
4.73	8.17383
4.735	8.17383
4.74	8.17383
4.745	8.17383
4.75	8.17383
4.755	8.17383
4.76	8.17383
4.765	8.17383
4.77	8.17383
4.775	8.17383
4.78	8.17383
4.785	8.17383
4.79	8.17383
4.795	8.17383
4.8	8.17383
4.805	8.17383
4.81	8.17383
4.815	8.17383
4.82	8.17383
4.825	8.17383
4.83	8.17383
4.835	8.17383
4.84	8.17383
4.845	8.17383
4.85	8.17383
4.855	8.17383
4.86	8.17383
4.865	8.17383
4.87	8.17383
4.875	8.17383
4.88	8.17383
4.885	8.17383
4.89	8.17383
4.895	8.17383
4.9	8.17383
4.905	8.17383
4.91	8.17383
4.915	8.17383
4.92	8.17383
4.925	8.17383
4.93	8.17383
4.935	8.17383
4.94	8.17383
4.945	8.17383
4.95	8.17383
4.955	8.17383
4.96	8.17383
4.965	8.17383
4.97	8.17383
4.975	8.17383
4.98	8.17383
4.985	8.08594
4.99	8.08594
4.995	8.08594
5	8.08594
5.005	8.08594
5.01	8.08594
5.015	8.08594
5.02	8.08594
5.025	8.08594
5.03	8.08594
5.035	8.08594
5.04	8.08594
5.045	8.08594
5.05	8.08594
5.055	8.08594
5.06	8.08594
5.065	8.08594
5.07	8.08594
5.075	8.08594
5.08	8.08594
5.085	8.08594
5.09	8.08594
5.095	8.08594
5.1	8.08594
5.105	8.08594
5.11	8.08594
5.115	8.08594
5.12	8.08594
5.125	8.08594
5.13	8.08594
5.135	8.08594
5.14	8.08594
5.145	8.08594
5.15	8.08594
5.155	8.08594
5.16	8.08594
5.165	8.08594
5.17	7.99805
5.175	7.99805
5.18	7.99805
5.185	7.99805
5.19	7.99805
5.195	7.99805
5.2	7.99805
5.205	7.99805
5.21	7.99805
5.215	7.99805
5.22	7.91016
5.225	7.99805
5.23	7.91016
5.235	7.99805
5.24	7.82227
5.245	7.82227
5.25	7.91016
5.255	7.73437
5.26	7.73437
5.265	7.82227
5.27	7.73437
5.275	7.73437
5.28	7.73437
5.285	7.64648
5.29	7.73437
5.295	7.64648
5.3	7.64648
5.305	7.55859
5.31	7.55859
5.315	7.55859
5.32	7.55859
5.325	7.4707
5.33	7.4707
5.335	7.4707
5.34	7.4707
5.345	7.38281
5.35	7.38281
5.355	7.38281
5.36	7.38281
5.365	7.38281
5.37	7.38281
5.375	7.38281
5.38	7.38281
5.385	7.38281
5.39	7.38281
5.395	7.29492
5.4	7.29492
5.405	7.29492
5.41	7.29492
5.415	7.29492
5.42	7.29492
5.425	7.29492
5.43	7.20703
5.435	7.20703
5.44	7.29492
5.445	7.29492
5.45	7.29492
5.455	7.29492
5.46	7.29492
5.465	7.29492
5.47	7.29492
5.475	7.29492
5.48	7.29492
5.485	7.29492
5.49	7.29492
5.495	7.29492
5.5	7.29492
5.505	7.29492
5.51	7.29492
5.515	7.29492
5.52	7.29492
5.525	7.29492
5.53	7.29492
5.535	7.29492
5.54	7.20703
5.545	7.20703
5.55	7.20703
5.555	7.11914
5.56	7.11914
5.565	7.20703
5.57	7.11914
5.575	7.20703
5.58	7.20703
5.585	7.11914
5.59	7.11914
5.595	7.03125
5.6	7.03125
5.605	7.03125
5.61	6.94336
5.615	6.94336
5.62	6.85547
5.625	6.85547
5.63	6.94336
5.635	6.85547
5.64	6.85547
5.645	6.85547
5.65	6.67969
5.655	6.67969
5.66	6.67969
5.665	6.50391
5.67	6.50391
5.675	6.50391
5.68	6.41602
5.685	6.41602
5.69	6.41602
5.695	6.32812
5.7	6.32812
5.705	6.32812
5.71	6.24023
5.715	6.15234
5.72	6.24023
5.725	5.97656
5.73	5.97656
5.735	5.88867
5.74	5.88867
5.745	5.80078
5.75	5.80078
5.755	5.71289
5.76	5.71289
5.765	5.71289
5.77	5.625
5.775	5.625
5.78	5.53711
5.785	5.44922
5.79	5.44922
5.795	5.36133
5.8	5.27344
5.805	5.27344
5.81	5.27344
5.815	5.18555
5.82	5.18555
5.825	5.09766
5.83	5.09766
5.835	5.00977
5.84	5.00977
5.845	5.00977
5.85	5.00977
5.855	4.92188
5.86	4.92188
5.865	4.92188
5.87	4.83398
5.875	4.92188
5.88	4.92188
5.885	4.92188
5.89	4.92188
5.895	5.00977
5.9	5.00977
5.905	4.92188
5.91	4.92188
5.915	5.00977
5.92	5.00977
5.925	4.92188
5.93	4.92188
5.935	5.00977
5.94	4.92188
5.945	5.00977
5.95	5.00977
5.955	5.00977
5.96	5.09766
5.965	5.09766
5.97	5.18555
5.975	5.27344
5.98	5.27344
5.985	5.36133
5.99	5.36133
5.995	5.36133
6	5.44922
6.005	5.53711
6.01	5.53711
6.015	5.53711
6.02	5.625
6.025	5.71289
6.03	5.71289
6.035	5.80078
6.04	5.88867
6.045	5.97656
6.05	6.06445
6.055	6.06445
6.06	6.24023
6.065	6.24023
6.07	6.32812
6.075	6.41602
6.08	6.41602
6.085	6.50391
6.09	6.5918
6.095	6.5918
6.1	6.67969
6.105	6.76758
6.11	6.85547
6.115	7.11914
6.12	7.20703
6.125	7.29492
6.13	7.38281
6.135	7.4707
6.14	7.4707
6.145	7.64648
6.15	7.64648
6.155	7.73437
6.16	7.82227
6.165	7.91016
6.17	7.99805
6.175	8.08594
6.18	8.17383
6.185	8.17383
6.19	8.26172
6.195	8.34961
6.2	8.4375
6.205	8.52539
6.21	8.52539
6.215	8.70117
6.22	8.78906
6.225	8.78906
6.23	8.87695
6.235	8.87695
6.24	8.96484
6.245	8.96484
6.25	9.05273
6.255	9.05273
6.26	9.14063
6.265	9.14063
6.27	9.14063
6.275	9.22852
6.28	9.22852
6.285	9.22852
6.29	9.31641
6.295	9.31641
6.3	9.31641
6.305	9.4043
6.31	9.4043
6.315	9.4043
6.32	9.4043
6.325	9.4043
6.33	9.49219
6.335	9.49219
6.34	9.49219
6.345	9.49219
6.35	9.49219
6.355	9.49219
6.36	9.49219
6.365	9.49219
6.37	9.49219
6.375	9.49219
6.38	9.49219
6.385	9.49219
6.39	9.49219
6.395	9.58008
6.4	9.58008
6.405	9.49219
6.41	9.49219
6.415	9.49219
6.42	9.49219
6.425	9.49219
6.43	9.49219
6.435	9.49219
6.44	9.49219
6.445	9.49219
6.45	9.49219
6.455	9.49219
6.46	9.49219
6.465	9.49219
6.47	9.4043
6.475	9.4043
6.48	9.4043
6.485	9.4043
6.49	9.4043
6.495	9.4043
6.5	9.4043
6.505	9.4043
6.51	9.31641
6.515	9.31641
6.52	9.31641
6.525	9.31641
6.53	9.31641
6.535	9.31641
6.54	9.22852
6.545	9.22852
6.55	9.22852
6.555	9.22852
6.56	9.22852
6.565	9.22852
6.57	9.22852
6.575	9.22852
6.58	9.22852
6.585	9.14063
6.59	9.14063
6.595	9.14063
6.6	9.14063
6.605	9.14063
6.61	9.14063
6.615	9.14063
6.62	9.14063
6.625	9.14063
6.63	9.14063
6.635	9.14063
6.64	9.14063
6.645	9.14063
6.65	9.14063
6.655	9.14063
6.66	9.14063
6.665	9.14063
6.67	9.14063
6.675	9.14063
6.68	9.14063
6.685	9.14063
6.69	9.14063
6.695	9.14063
6.7	9.14063
6.705	9.14063
6.71	9.14063
6.715	9.14063
6.72	9.14063
6.725	9.14063
6.73	9.14063
6.735	9.14063
6.74	9.22852
6.745	9.22852
6.75	9.22852
6.755	9.22852
6.76	9.22852
6.765	9.22852
6.77	9.22852
6.775	9.31641
6.78	9.31641
6.785	9.31641
6.79	9.31641
6.795	9.31641
6.8	9.31641
6.805	9.31641
6.81	9.4043
6.815	9.4043
6.82	9.4043
6.825	9.4043
6.83	9.4043
6.835	9.4043
6.84	9.49219
6.845	9.49219
6.85	9.49219
6.855	9.49219
6.86	9.58008
6.865	9.58008
6.87	9.58008
6.875	9.58008
6.88	9.58008
6.885	9.58008
6.89	9.58008
6.895	9.58008
6.9	9.58008
6.905	9.58008
6.91	9.66797
6.915	9.66797
6.92	9.66797
6.925	9.66797
6.93	9.66797
6.935	9.66797
6.94	9.66797
6.945	9.66797
6.95	9.66797
6.955	9.66797
6.96	9.66797
6.965	9.66797
6.97	9.66797
6.975	9.66797
6.98	9.66797
6.985	9.66797
6.99	9.66797
6.995	9.66797
7	9.66797
7.005	9.66797
7.01	9.66797
7.015	9.66797
7.02	9.66797
7.025	9.66797
7.03	9.66797
7.035	9.66797
7.04	9.66797
7.045	9.66797
7.05	9.58008
7.055	9.58008
7.06	9.58008
7.065	9.58008
7.07	9.58008
7.075	9.58008
7.08	9.58008
7.085	9.58008
7.09	9.58008
7.095	9.58008
7.1	9.58008
7.105	9.58008
7.11	9.49219
7.115	9.49219
7.12	9.49219
7.125	9.49219
7.13	9.49219
7.135	9.49219
7.14	9.49219
7.145	9.4043
7.15	9.4043
7.155	9.4043
7.16	9.4043
7.165	9.4043
7.17	9.4043
7.175	9.4043
7.18	9.4043
7.185	9.31641
7.19	9.31641
7.195	9.31641
7.2	9.31641
7.205	9.31641
7.21	9.31641
7.215	9.31641
7.22	9.31641
7.225	9.22852
7.23	9.22852
7.235	9.22852
7.24	9.22852
7.245	9.22852
7.25	9.22852
7.255	9.22852
7.26	9.14063
7.265	9.22852
7.27	9.14063
7.275	9.14063
7.28	9.14063
7.285	9.14063
7.29	9.14063
7.295	9.14063
7.3	9.14063
7.305	9.14063
7.31	9.05273
7.315	9.05273
7.32	9.05273
7.325	9.05273
7.33	9.05273
7.335	9.05273
7.34	9.05273
7.345	9.05273
7.35	9.05273
7.355	9.05273
7.36	9.05273
7.365	9.05273
7.37	9.05273
7.375	8.96484
7.38	8.96484
7.385	8.96484
7.39	8.96484
7.395	8.96484
7.4	8.96484
7.405	8.96484
7.41	8.96484
7.415	8.96484
7.42	8.96484
7.425	8.96484
7.43	8.96484
7.435	8.96484
7.44	8.87695
7.445	8.87695
7.45	8.87695
7.455	8.87695
7.46	8.87695
7.465	8.87695
7.47	8.87695
7.475	8.87695
7.48	8.87695
7.485	8.87695
7.49	8.87695
7.495	8.87695
7.5	8.87695
7.505	8.87695
7.51	8.87695
7.515	8.87695
7.52	8.87695
7.525	8.87695
7.53	8.87695
7.535	8.87695
7.54	8.87695
7.545	8.87695
7.55	8.87695
7.555	8.78906
7.56	8.78906
7.565	8.78906
7.57	8.78906
7.575	8.78906
7.58	8.78906
7.585	8.78906
7.59	8.78906
7.595	8.78906
7.6	8.78906
7.605	8.78906
7.61	8.78906
7.615	8.70117
7.62	8.78906
7.625	8.78906
7.63	8.70117
7.635	8.70117
7.64	8.70117
7.645	8.70117
7.65	8.70117
7.655	8.70117
7.66	8.70117
7.665	8.70117
7.67	8.70117
7.675	8.70117
7.68	8.61328
7.685	8.61328
7.69	8.61328
7.695	8.61328
7.7	8.61328
7.705	8.61328
